Ticker,Description,Current Ratio (MRQ),Debt to Equity Ratio (MRQ),Net Debt (MRQ),Quick Ratio (MRQ),Total Assets (MRQ),Total Debt (MRQ),Total Current Assets (MRQ),Basic EPS (FY),Basic EPS (TTM),Dividends Paid (FY),Dividends per Share (FY),Dividends per Share (MRQ),Dividends Yield (FY),Country,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (FY),EPS Forecast (FQ),EPS Diluted (TTM),EPS Diluted (MRQ),Exchange,Goodwill,Gross Margin (TTM),Gross Profit (FY),Gross Profit (MRQ),Industry,Last Year Revenue (FY),Market Capitalization,Net Income (FY),Net Margin (TTM),Number of Shareholders,Number of Employees,Operating Margin (TTM),Pretax Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Rating,Recent Earnings Date,Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue per Employee (TTM),Sector,Shares Float,Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding (MRQ),Upcoming Earnings Date,1-Year Beta,Yearly Performance,YTD Performance
MOLDTECH,MOLD-TEK TECHNOLO,4.39681669,0.07012761,-84543000,,763053000,42931000,497236000,3.57,3.5795,-16825000,,,1.3799902,India,142822000,,,3.57,,3.5795,,NSE,,11.46156685,95038000,42833000,Engineering & Construction,829205000,2844775462,100040000,12.06467392,6563,,11.46156685,17.04606575,,,28.3419472,,,,Buy,2021-06-07,13.85221537,17.76537931,17.06501831,,Industrial Services,11113512.7136,150869000,150869000,829205000,28041200,2021-08-10,0.11207805,178.16901408,85.09841369
MOLDTEK,MOLD-TEK TECHNOLOGIES LTD.,4.39681669,0.07012761,-84543000,,763053000,42931000,497236000,3.57,3.5795,-16825000,,,1.3799902,India,142822000,,,3.57,,3.5795,,BSE,,11.46156685,95038000,42833000,Engineering & Construction,829205000,2844775462,100040000,12.06467392,6563,,11.46156685,17.04606575,,,28.36988406,,,,Buy,2021-06-07,13.85221537,17.76537931,17.06501831,,Industrial Services,11113512.7136,150869000,150869000,829205000,28041200,2021-08-10,0.11207805,179.49083052,83.13253229
PONNIERODE,PONNI SUGARS ERODE,2.772052,0,-223800000,1.51694522,3932300000,0,1194200000,29.8372,29.8427,-34400000,5,5,1.2112036,India,301200000,4.24683,1046190000,29.8372,,29.8427,,NSE,0,14.47137338,234600000,143200000,Agricultural Commodities/Milling,2507000000,2839627622,256600000.00000003,10.01444015,7873,265,8.90215822,11.15794403,0.86416196,0.389077,10.99263807,4.69235,1.1008512,1.12534105,Buy,2021-05-07,7.08370141,8.94279192,8.88765738,9460377.35849057,Process Industries,7672953.073824,668200000,668200000,2507000000,8598418,2021-07-27,0.2462152,121.38747885,101.66461159
PONNIERODE,PONNI SUGARS (ERODE) LTD.,2.772052,0,-223800000,1.51694522,3932300000,0,1194200000,29.8372,29.8427,-34400000,5,5,1.2112036,India,301200000,4.24683,1046190000,29.8372,,29.8427,,BSE,0,14.47137338,234600000,143200000,Agricultural Commodities/Milling,2507000000,2839627622,256600000.00000003,10.01444015,7873,265,8.90215822,11.15794403,0.85928864,0.389077,10.93064669,4.69235,1.09464311,1.11899485,Buy,2021-05-07,7.08370141,8.94279192,8.88765738,9460377.35849057,Process Industries,7672953.073824,668200000,668200000,2507000000,8598418,2021-07-27,0.2462152,109.10257051,103.49345602
PRECOT,PRECOT LTD,0.9929893,0.80147532,2648300000,0.54430423,7619900000,2738000000,2903600000,27.46,27.46,-200000,,,0,India,931300000,,,27.46,,27.46,,NSE,,30.0448026,1998400000,797900000,Textiles,6651400000,2833799927,329500000,4.9538443,5522,,9.01464353,4.9538443,,,8.5997815,,,,Strong Buy,2021-06-10,4.41233579,10.11077357,7.51742468,,Process Industries,,4203700000,4203700000,6651400000,12000000,,0.3232214,895.78313253,192.04946308
EIMCOELECO,EIMCO ELECON INDIA,4.10872438,0.00460509,-179472000,2.91287517,3696553000,15073000,1277916000,19.55,19.5481,-28857000,5,5,1.0274324,India,108649000,,,19.55,,19.5481,,NSE,,32.85627327,413464000,130747000.00000001,Trucks/Construction/Farm Machinery,1258402000,2807184493,112750000,8.95977597,5534,,2.83168654,11.33985801,,,24.8515201,,,,Buy,2021-05-13,3.11724706,3.48939896,3.46866351,,Producer Manufacturing,1497866.29452,423438000,423438000,1258402000,5768390,2021-08-18,0.68386734,53.50666517,43.89949921
EIMCOELECO,EIMCO ELECON (INDIA) LTD.,4.10872438,0.00460509,-179472000,2.91287517,3696553000,15073000,1277916000,19.55,19.5481,-28857000,5,5,1.0274324,India,108649000,,,19.55,,19.5481,,BSE,,32.85627327,413464000,130747000.00000001,Trucks/Construction/Farm Machinery,1258402000,2807184493,112750000,8.95977597,5534,,2.83168654,11.33985801,,,24.64945493,,,,Buy,2021-05-13,3.11724706,3.48939896,3.46866351,,Producer Manufacturing,1497866.29452,423438000,423438000,1258402000,5768390,2021-08-18,0.68386734,60.58922896,43.61637929
ASTRON,ASTRON PAPER & BOARD MILL LIMI,1.32254743,0.32843181,470608000,0.94701344,3231421000,577168000,1641448000,2.2,2.2077,,,,0,India,318256000,,,2.2,,2.2077,,BSE,,29.90573301,1301339000,450871000,Containers/Packaging,4351470000,2806274929,102725000,2.3606965,18111,,5.72328432,3.57651552,,,27.33614078,,,,Buy,2021-05-31,3.15129698,6.01691865,5.55284312,,Process Industries,25142736,1474076000,1474076000,4351470000,46500000,2021-09-01,0.5714545,62.2047303,19.18997374
ASTRON,ASTRON PAPER & BOA,1.32254743,0.32843181,470608000,0.94701344,3231421000,577168000,1641448000,2.2,2.2077,,,,0,India,318256000,,,2.2,,2.2077,,NSE,,29.90573301,1301339000,450871000,Containers/Packaging,4351470000,2806274929,102725000,2.3606965,18111,,5.72328432,3.57651552,,,27.29084568,,,,Buy,2021-05-31,3.15129698,6.01691865,5.55284312,,Process Industries,25142736,1474076000,1474076000,4351470000,46500000,2021-09-01,0.5714545,62.77849736,19.8841722
INDOTECH,INDO TECH TRANFORM,2.59385144,,,1.93431354,1865900000,,1358400000,5.92,5.9303,,,,0,India,84100000,,,5.92,,5.9303,,NSE,,17.30097087,356400000,239400000,Electrical Products,2060000000,2803149099,62900000,3.05339806,8741,,1.74271845,3.08737864,,,44.38224036,,,,Strong Buy,2021-06-22,3.20166303,4.84300838,,,Producer Manufacturing,2474375.04,533600000,533600000,2060000000,10620000,2021-08-18,0.74385613,184.16452442,140.30434783
INDOTECH,INDO TECH TRANSFORMERS LTD.,2.59385144,,,1.93431354,1865900000,,1358400000,5.92,5.9303,,,,0,India,84100000,,,5.92,,5.9303,,BSE,,17.30097087,356400000,239400000,Electrical Products,2060000000,2803149099,62900000,3.05339806,8741,,1.74271845,3.08737864,,,44.5087112,,,,Strong Buy,2021-06-22,3.20166303,4.84300838,,,Producer Manufacturing,2474375.04,533600000,533600000,2060000000,10620000,2021-08-18,0.74385613,169.55253891,139.705891
SINTEX,SINTEX INDUSTRIES,0.13463532,0.85276286,15753500000,0.11484893,98729900000,16034500000,10755100000,-21.96,-21.9652,-1900000,,,0,India,1366800000,,,-21.96,,-21.9652,,NSE,,9.26809419,1571600000,1509800000,Industrial Specialties,16957099999.999998,2780371238,-13064100000,-77.04206498,298280,,-8.55629795,-77.01729659,,,,,,,Neutral,2021-06-29,-12.21667221,-52.04499324,,,Process Industries,480160574.016,79926900000,79926900000,16957099999.999998,599218000,2021-07-12,0.01568527,78.43137255,5.81395349
SINTEX,SINTEX INDUSTRIES LTD.,0.13463532,0.85276286,15753500000,0.11484893,98729900000,16034500000,10755100000,-21.96,-21.9652,-1900000,,,0,India,1366800000,,,-21.96,,-21.9652,,BSE,,9.26809419,1571600000,1509800000,Industrial Specialties,16957099999.999998,2780371238,-13064100000,-77.04206498,298280,,-8.55629795,-77.01729659,,,,,,,Neutral,2021-06-29,-12.21667221,-52.04499324,,,Process Industries,480160574.016,79926900000,79926900000,16957099999.999998,599218000,2021-07-12,0.01568527,73.20754717,8.25471698
ZENOTECH,ZENOTECH LABORATORIES LTD.,0.49145659,0.4267087,181985000,0.48731535,858441000,206562000,73459000,-0.2,-0.2023,,,,0,India,43253000,,,-0.2,,-0.2023,,BSE,,36.34076486,94647000,43058000,Biotechnology,224452000,2776890806,-12151000,-5.95911842,6187,,-10.44942277,-5.95911842,,,,,,,Strong Buy,2021-05-01,-1.41786869,-2.47885497,-2.04746009,,Health Technology,54144090.18780001,374359000,374359000,224452000,61030600,,-0.10045353,96.90721649,24.83660131
WANBURY,WANBURY LTD,0.27445953,-0.59875541,818501000,0.20452146,2891764000,935517000,975304000,-5.04,-5.0431,,,,0,India,180191000,,,-5.04,,-5.0431,,NSE,,25.85102575,1014699000,234036000,Pharmaceuticals: Other,3925175000,2775223868,-126057000,-3.2115256,12494,,2.1056386,-3.16057246,,,,,,,Sell,2021-06-28,-4.43968748,,,,Health Technology,,4454200000,4454200000,3925175000,32630500,,-0.02104438,213.52833638,83.81564057
WANBURY,WANBURY LTD.,0.27445953,-0.59875541,818501000,0.20452146,2891764000,935517000,975304000,-5.04,-5.0431,,,,0,India,180191000,,,-5.04,,-5.0431,,BSE,,25.85102575,1014699000,234036000,Pharmaceuticals: Other,3925175000,2775223868,-126057000,-3.2115256,12494,,2.1056386,-3.16057246,,,,,,,Sell,2021-06-28,-4.43968748,,,,Health Technology,,4454200000,4454200000,3925175000,32630500,,-0.02104438,242.57029317,85.43478913
BRNL,BHARAT ROAD NETWOR,1.21918444,1.42500265,12777384000,,31428193000,14127965000,6488869000,-14.15,-14.2518,0,,,0,India,468230000,,,-14.15,,-14.2518,,NSE,540527000,65.14297687,1364874000,364376000,Engineering & Construction,2095199000,2774547335,-1142415000,-54.52536967,12287,,3.50401084,-59.3600417,,,,,,,Strong Buy,2021-06-29,-3.52757144,-12.10433302,-4.78951342,,Industrial Services,12018114.1,21513850000,21513850000,2095199000,83950000,,0.5411004,2.73972603,0.53619572
BRNL,BHARAT ROAD NETWORK LIMITED,1.21918444,1.42500265,12777384000,,31428193000,14127965000,6488869000,-14.15,-14.2518,0,,,0,India,468230000,,,-14.15,,-14.2518,,BSE,540527000,65.14297687,1364874000,364376000,Engineering & Construction,2095199000,2774547335,-1142415000,-54.52536967,12287,,3.50401084,-59.3600417,,,,,,,Strong Buy,2021-06-29,-3.52757144,-12.10433302,-4.78951342,,Industrial Services,12018114.1,21513850000,21513850000,2095199000,83950000,,0.5411004,3.15499854,0.80428688
BHARATSE,BHARAT SEATS LTD.,0.8655221,0.2686428,301825000,0.65504386,2913649000,313295000,1221417000,1.53,1.5325,-15700000,,,0.5662514,India,268515000,,,1.53,,1.5325,,BSE,,10.81876454,592500999.9999989,229347000,Auto Parts: OEM,5476605000,2772620062,48057000,0.87749619,13733,,1.61932438,1.21332468,,,57.42251223,,,,Buy,2021-05-14,1.80107048,4.18017996,3.36814528,,Producer Manufacturing,29787327.4,1747435000,1747435000,5476605000,31400000,2021-07-22,1.0754292,70.07647935,18.36326631
SIMPLEXINF,SIMPLEX INFRASTRUC,1.01016111,3.22558272,40411400000,0.95304751,93160800000,40879100000,80277200000,-82.13,-82.0665,-200000,,,0,India,155300000,,,-82.13,,-82.0665,,NSE,,11.44166216,2517200000,879600000,Engineering & Construction,22000300000,2768569598,-4693300000,-21.33289092,17372,,-4.97629578,-31.52820643,,,,,,,Buy,2021-06-30,-5.00057269,-30.94364502,-28.23615055,,Industrial Services,18768552.66,80487400000,80487400000,22000300000,57142800,2021-08-18,0.7254722,36.35096733,18.81067673
SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,1.01016111,3.22558272,40411400000,0.95304751,93160800000,40879100000,80277200000,-82.13,-82.0665,-200000,,,0,India,155300000,,,-82.13,,-82.0665,,BSE,,11.44166216,2517200000,879600000,Engineering & Construction,22000300000,2768569598,-4693300000,-21.33289092,17372,,-4.97629578,-31.52820643,,,,,,,Buy,2021-06-30,-5.00057269,-30.94364502,-28.23615055,,Industrial Services,18768552.66,80487400000,80487400000,22000300000,57142800,2021-08-18,0.7254722,34.86110833,16.9879494
TANFACIND,TANFAC INDUSTRIES LTD.,2.29844646,0,-277210000,1.54204735,1202677000,0,750691000,17.52,17.5134,0,,,0,India,326856000,,,17.52,,17.5134,,BSE,,32.47779682,480332000,107018000,Chemicals: Specialty,1478955000,2764072667,174741000,11.81516679,12111,,16.37020734,16.94446417,,,15.82217102,,,,Buy,2021-05-07,16.69033043,23.59247918,,,Process Industries,,370320000,370320000,1478955000,9975000,,1.0978278,65.7784491,48.96421582
VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,1.34232386,0.00719741,-658600000,0.97593074,2689400000,4900000,2682500000,6.19,6.1892,-44000000,3.75,3.75,2.4908667,India,,8.77243,1468500000,6.19,,6.1892,,BSE,,4.70369912,190000000,81699999.9999998,Chemicals: Specialty,4041500000,2760652045,113500000,2.80836323,20952,,4.04800198,3.77087715,4.04019727,3.12442,24.23576553,,0.68058064,0.68058064,Buy,2021-05-10,5.34711534,17.5657053,17.43286616,,Process Industries,,2008600000,2008600000,4041500000,18337111,2021-08-05,0.47911686,63.19481569,19.76237624
VINYLINDIA,VINYL CHEMICALS(IN,1.34232386,0.00719741,-658600000,0.97593074,2689400000,4900000,2682500000,6.19,6.1892,-44000000,3.75,3.75,2.4908667,India,,8.77243,1468500000,6.19,,6.1892,,NSE,,4.70369912,190000000,81699999.9999998,Chemicals: Specialty,4041500000,2760652045,113500000,2.80836323,20952,,4.04800198,3.77087715,4.04693093,3.12442,24.27615847,,0.68171494,0.68171494,Buy,2021-05-10,5.34711534,17.5657053,17.43286616,,Process Industries,,2008600000,2008600000,4041500000,18337111,2021-08-05,0.47911686,63.8873885,19.97621879
HDIL,HOUSING DEVELOPMEN,3.11718754,0.16787237,18585643000,,181373338000,19968952000,177958915000,,,,,,0,India,,,,,,,,NSE,0,,,,Real Estate Development,,2751264201,,,,,,,,,,,,,Neutral,,0.57993943,0.90446837,0.85932082,,Finance,275652614.63600004,,62420160000,,454004000,,0.8985356,79.10447761,-17.24137931
HDIL,HOUSING DEVELOPMENT & INFRASTR,3.11718754,0.16787237,18585643000,,181373338000,19968952000,177958915000,,,,,,0,India,,,,,,,,BSE,0,,,,Real Estate Development,,2751264201,,,,,,,,,,,,,Neutral,,0.57993943,0.90446837,0.85932082,,Finance,275652614.63600004,,62420160000,,454004000,,0.8985356,75.81120944,-19.13161465
SALZER,SALZER ELECTRONICS LTD.,1.37739505,0.59304416,1817109000,0.79931687,6849104000,1995456000,4312460000,12.84,12.6951,-1904000,,,0.93077374,India,630155000,,,12.84,,12.6951,,BSE,,16.05082272,1004826000,291821000,Electrical Products,6257360000,2747432486,205170000,3.24192036,18066,,7.50834908,4.47410344,,,13.54065663,,,,Strong Buy,2021-06-15,3.10411787,6.3180053,6.00007095,,Producer Manufacturing,9090064.7288,3484336000,3484336000,6257360000,15982700,2021-08-09,0.70502514,109.01828103,43.77700039
SALZERELEC,SALZER ELECTRONICS,1.37739505,0.59304416,1817109000,0.79931687,6849104000,1995456000,4312460000,12.84,12.6951,-1904000,,,0.93077374,India,630155000,,,12.84,,12.6951,,NSE,,16.05082272,1004826000,291821000,Electrical Products,6257360000,2747432486,205170000,3.24192036,18066,,7.50834908,4.47410344,,,13.52884184,,,,Strong Buy,2021-06-15,3.10411787,6.3180053,6.00007095,,Producer Manufacturing,9090064.7288,3484336000,3484336000,6257360000,15982700,2021-08-09,0.70502514,108.6039886,43.23161189
ABMKNO,ABM KNOWLEDGEWARE LTD.,6.1614141,,,,2246211000,,1668437000,10.12,10.1229,0,,,0.9117432,India,261582000,,,10.12,,10.1229,,BSE,33545000,37.44766455,334512000,60406000,Information Technology Services,893277000,2742301629,200104000,22.40113918,3222,,26.99423247,32.06187114,,,13.54355076,,,,Buy,2021-06-25,9.41355789,11.25509837,,,Technology Services,,346023000,346023000,893277000,20002200,2021-08-17,0.41583884,199.55850551,11.27511275
DCMNVL,DCM NOUVELLE LIMITED,1.57867537,0.89862643,1652420000,0.61982628,3906084000,1654870000,2723586000,16.3339,16.3354,0,0,0,0,India,591600000,6.02023,3257770000,16.3339,,16.3354,,BSE,0,22.58609048,590281999.999999,586800000,Textiles,5574811000,2736290042,305080000,5.4213014,28878,1861,7.66374072,7.28703934,1.52845647,0.871737,9.22536332,12.6883,0.50014869,0.50490264,Strong Buy,2021-05-15,7.91878046,18.06511435,15.02125426,2995599.67759269,Process Industries,,2064529000,2064529000,5574811000,18677700,,1.117846,434.02779632,174.64285714
DCMNVL,DCM NOUVELLE LTD,1.57867537,0.89862643,1652420000,0.61982628,3906084000,1654870000,2723586000,16.3339,16.3354,0,0,0,0,India,591600000,6.02023,3257770000,16.3339,,16.3354,,NSE,0,22.58609048,590281999.999999,586800000,Textiles,5574811000,2736290042,305080000,5.4213014,28878,1861,7.66374072,7.28703934,1.49802934,0.871737,9.04171309,12.6883,0.49019218,0.49485149,Strong Buy,2021-05-15,7.91878046,18.06511435,15.02125426,2995599.67759269,Process Industries,,2064529000,2064529000,5574811000,18677700,,1.117846,449.91119005,183.5164939
UFO,UFO MOVIEZ INDIA LIMITED,1.23260838,0.26677244,-44100000,1.1514475,5201600000,706200000,1711600000,-41.48,-41.4759,0,,,15.616866,India,-878000000,,,-41.48,,-41.4759,,BSE,231100000,-120.8525878,-1046000000,-165700000,Movies/Entertainment,865700000,2723094568,-1175900000,-135.85951941,32142,,-174.21441774,-173.56746765,,,,,,,Buy,2021-05-26,-19.75032963,-36.41244525,-31.08378123,,Consumer Services,17690020.3252,2554400000,2554400000,865700000,28350800,2021-08-18,1.0112898,32.31913721,10.50253493
UFO,UFO MOVIEZ INDIA,1.23260838,0.26677244,-44100000,1.1514475,5201600000,706200000,1711600000,-41.48,-41.4759,0,,,15.616866,India,-878000000,,,-41.48,,-41.4759,,NSE,231100000,-120.8525878,-1046000000,-165700000,Movies/Entertainment,865700000,2723094568,-1175900000,-135.85951941,32142,,-174.21441774,-173.56746765,,,,,,,Buy,2021-05-26,-19.75032963,-36.41244525,-31.08378123,,Consumer Services,17690020.3252,2554400000,2554400000,865700000,28350800,2021-08-18,1.0112898,32.27548418,10.49069125
RAJTV,RAJ TELEVISION NETWORK LTD.,1.7826855,0.16147019,203253000,1.76591034,1983154000,228516000,701378000,0.03,0.055,0,,,0,India,128550000.00000001,,,0.03,,0.055,,BSE,,42.4970152,332807000,236788000,Broadcasting,783135000,2720259375,1319000,0.34119277,8263,,7.66394044,0.25282997,,,952.72730909,,,,Buy,2021-06-30,0.1345283,0.18889245,0.17479299,,Consumer Services,43097331.4807,567934000,567934000,783135000,51913300,,0.61974555,47.59886172,45.13888889
RAJTV,RAJ TEL NETWORK,1.7826855,0.16147019,203253000,1.76591034,1983154000,228516000,701378000,0.03,0.055,0,,,0,India,128550000.00000001,,,0.03,,0.055,,NSE,,42.4970152,332807000,236788000,Broadcasting,783135000,2720259375,1319000,0.34119277,8263,,7.66394044,0.25282997,,,947.27272727,,,,Buy,2021-06-30,0.1345283,0.18889245,0.17479299,,Consumer Services,43097331.4807,567934000,567934000,783135000,51913300,,0.61974555,51.5283931,44.98606435
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMIT,0.65793367,3.37951485,1039898999.9999998,,2676726000,1384692000,1063733999.9999998,0.52,0.5235,,,,0,India,329729000,10.317,3401810000,0.52,,0.5235,,BSE,1282716000,4.12895765,144739000,13962000,Information Technology Services,3505461000,2706911286,15950000,0.45500435,33947,552,4.12895765,0.43706092,7.30826641,6.25359,168.76790449,,0.77381237,0.77381237,Sell,2021-06-30,0.62488565,5.01098804,1.91594008,6350472.82608696,Technology Services,4657077.3128,2266996000,2266996000,3505461000,30517600,2021-07-21,-0.61609095,88.81721075,11.1392443
SECURKLOUD,SECUREKLOUD TECH LTD,0.65793367,3.37951485,1039898999.9999998,,2676726000,1384692000,1063733999.9999998,0.52,0.5235,,,,0,India,329729000,10.317,3401810000,0.52,,0.5235,,NSE,1282716000,4.12895765,144739000,13962000,Information Technology Services,3505461000,2706911286,15950000,0.45500435,33947,552,4.12895765,0.43706092,7.32894644,6.25359,169.24546323,,0.77600201,0.77600201,Strong Sell,2021-06-30,0.62488565,5.01098804,1.91594008,6350472.82608696,Technology Services,4657077.3128,2266996000,2266996000,3505461000,30517600,2021-07-21,-0.61609095,,
INDIANACRY,INDIAN ACRYLICS LTD.,1.23127074,1.27408039,1782756000,0.27557159,5749665000,1891817000,2936316000,0.46,0.4611,,,,0,India,585353000,,,0.46,,0.4611,,BSE,,27.4579827,1444414000,650927000,Textiles,5260452000,2703736671,62804000,1.1938898,98919,,6.32717493,1.1938898,,,43.33116461,,,,Buy,2021-04-30,1.05303513,4.32817764,1.97504215,,Process Industries,,4264816000,4264816000,5260452000,135322000,,0.5502704,134.7826087,81.59292035
GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,3.85645819,0.12245586,-370822000,3.62415761,6144008000,653008000,2999746000,35.91,35.9141,-63184000,,,0.87393486,India,-110502000,,,35.91,,35.9141,,BSE,,-5.93056098,-32651000.00000011,-18070000,Trucks/Construction/Farm Machinery,550555000,2700430116,454722000,82.59320141,6659,,-26.32706996,148.9793027,,,6.3972089,,,,Neutral,2021-06-26,8.03596146,8.85985939,8.8571241,,Producer Manufacturing,3943135.2,811408000,811408000,550555000,11800000,2021-08-18,0.7317553,29.9886049,11.76470588
GUJAPOLLO,GUJARAT APOLLO IND,3.85645819,0.12245586,-370822000,3.62415761,6144008000,653008000,2999746000,35.91,35.9141,-63184000,,,0.87393486,India,-110502000,,,35.91,,35.9141,,NSE,,-5.93056098,-32651000.00000011,-18070000,Trucks/Construction/Farm Machinery,550555000,2700430116,454722000,82.59320141,6659,,-26.32706996,148.9793027,,,6.38189458,,,,Buy,2021-06-26,8.03596146,8.85985939,8.8571241,,Producer Manufacturing,3943135.2,811408000,811408000,550555000,11800000,2021-08-18,0.7317553,23.81468437,13.03488068
DUCON,DUCON INFRATECHNOLOGIES LTD,2.11637463,0.44839528,582440000,,2783549000,653194000,2641644000,0.02,0.0601,,,,0,India,131323000.00000001,,,,,,,BSE,,4.56366041,156303000,29920000.0000001,Electronics Distributors,3424970000,2685461636,4155000,0.12131493,19847,,3.75801832,0.15684809,,,,,,,Buy,,0.14989259,0.36918074,,,Distribution Services,46232490.675,1326812000,1326812000,3424970000,176675000,,0.36943507,308.97435897,126.24113475
DUCON,DUCON INFRATECHNOL,2.11637463,0.44839528,582440000,,2783549000,653194000,2641644000,0.02,0.0601,,,,0,India,131323000.00000001,,,,,,,NSE,,4.56366041,156303000,29920000.0000001,Electronics Distributors,3424970000,2685461636,4155000,0.12131493,19847,,3.75801832,0.15684809,,,,,,,Buy,,0.14989259,0.36918074,,,Distribution Services,46232490.675,1326812000,1326812000,3424970000,176675000,,0.36943507,310.25641026,126.95035461
INDPRUD,INDUSTRIAL & PRUDENTIAL INVEST,,,,,5229443000,,,157.09,152.6133,-43633000,25,25,1.5618654,India,,,,157.09,,152.6133,,BSE,,92.31984713,75369000,6349000,Investment Banks/Brokers,81639000,2682433369,263250000,322.45617903,1983,,91.39014442,91.39014442,,,10.51022421,,,,Buy,2021-06-16,5.68991057,6.2879584,,,Finance,,88469000,88469000,81639000,1675840,,0.53991854,85.60233918,44.26363636
